item,name,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q111341358,Sime Pierre,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341358-E2A3BDBA-A6D7-4DDF-A8C0-3C26B5F33BF3
Q111342579,Souob Lazare,Q20982150,Cameroon Renaissance Movement,,,2013-10-29,2019-12-29,,Q111342579-1E4A94B8-A2E7-4E45-BF78-A09F86BA7E7C
Q111341361,Tak Bienvenu,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341361-D820FD5F-4D6E-4DC7-8A43-3A9C69131D3F
Q110511220,Théodore Datouo,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,male,Q110511220-39C72740-9471-45E1-BAD1-A50B53D5F002
Q111342581,Tomaino Ndam Njoya Hermine Patricia,Q3550257,Cameroon Democratic Union,,,2013-10-29,2019-12-29,,Q111342581-9D43E5C7-9ED0-4144-A843-1D6A6770215E
Q111342582,Vedjou Esther,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342582-0B14CBD8-BEDE-47E7-98A9-00A9A152649E
Q111342583,Viche Taga,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342583-03B2E51C-8632-4E4D-AFD3-C9E1752F40FC
Q111341373,Wa Mathurin Martial,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341373-72F7F260-8002-40B5-883D-D7860AA33F58
Q111341374,Wainachi Nentoh Honourine,Q1470113,Social Democratic Front,,,2013-10-29,2019-12-29,,Q111341374-62336B2C-6958-44B5-ABB0-29882268D0D0
Q111342584,Wallang Richard Ebua,Q1470113,Social Democratic Front,,,2013-10-29,2019-12-29,,Q111342584-DBC5A25D-F6EB-49BB-B2D7-31B3A7D4CAC8
Q29913404,Wirba Joseph,Q1470113,Social Democratic Front,,,2013-10-29,2019-12-29,male,Q29913404-049DD040-F062-4D8C-A64E-28B2F55828D8
Q111342585,Yaouba Abdel Aziz,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342585-7C03DF18-5879-48BD-A7BE-4AB9AA2733F6
Q111341379,Yaya Doumba Marius,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341379-45F4A5BA-645F-44BC-BD71-2864BD9A93EA
Q111342586,Youwo Bernard,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342586-D545BEFB-EF85-4AFE-9AC3-FFFBFD4237D3
Q111342587,Za'abe Janvier Sulver,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342587-207370F1-7EBB-4CCD-A687-CDBE181F39BB
Q111341382,Zam Jean Jacques Noël,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341382-CFB22EA2-C929-4E8C-8848-44982E293A7F
Q111341383,Zondol Herssesse,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111341383-23F57600-BC3F-4E8A-81FE-48B94423DF1F
Q111342588,Zoubainatou Salihou,Q953447,Cameroon People's Democratic Movement,,,2013-10-29,2019-12-29,,Q111342588-7FF72219-A383-4CB6-925A-E4DC916D41E9
